,idx,0,1,2,3,4,5,6,7,8,9,10,11
2590,5383.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2591,5384.jpg,0,1,0,0,0,0,0,0,0,0,0,0
2592,5385.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2593,5386.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2594,5388.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2595,5389.jpg,0,0,0,0,0,1,0,0,0,0,0,0
2596,5393.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2597,5394.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2598,5398.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2599,5399.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2600,5400.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2601,5404.jpg,0,1,0,0,0,0,0,0,0,0,0,0
2602,5405.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2603,5408.jpg,0,1,0,0,0,0,0,0,0,0,0,0
2604,5410.jpg,0,1,0,0,0,0,0,0,0,0,0,0
2605,5412.jpg,0,1,0,0,0,0,0,0,0,0,0,0
2606,5414.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2607,5416.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2608,5418.jpg,0,1,0,0,0,0,0,0,0,0,0,0
2609,5419.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2610,5421.jpg,0,0,0,0,0,0,0,0,0,0,1,0
2611,5425.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2612,5428.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2613,5429.jpg,0,0,0,0,0,0,0,0,0,0,0,1
2614,5430.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2615,5431.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2616,5439.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2617,5442.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2618,5445.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2619,5446.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2620,5447.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2621,5449.jpg,0,0,0,0,0,0,0,1,0,0,0,0
2622,5450.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2623,5451.jpg,0,0,0,0,0,0,0,0,0,0,1,0
2624,5452.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2625,5453.jpg,0,0,0,0,0,1,0,0,0,0,0,0
2626,5454.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2627,5456.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2628,5459.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2629,5460.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2630,5462.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2631,5464.jpg,0,0,0,0,0,1,0,0,0,0,0,0
2632,5465.jpg,0,0,0,0,0,0,0,0,1,0,0,0
2633,5471.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2634,5472.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2635,5480.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2636,5481.jpg,0,0,0,0,0,0,0,0,0,0,1,0
2637,5484.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2638,5487.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2639,5488.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2640,5489.jpg,0,0,0,0,0,0,0,0,0,0,0,1
2641,5490.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2642,5492.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2643,5493.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2644,5494.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2645,5497.jpg,0,1,0,0,0,0,0,0,0,0,0,0
2646,5505.jpg,0,0,0,0,0,0,0,0,1,0,0,0
2647,5510.jpg,0,1,0,0,0,0,0,0,0,0,0,0
2648,5515.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2649,5519.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2650,5524.jpg,0,0,1,0,0,0,0,0,0,0,0,0
2651,5526.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2652,5527.jpg,0,0,0,0,1,0,0,0,0,0,0,0
2653,5528.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2654,5529.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2655,5530.jpg,0,0,1,0,0,0,0,0,0,0,0,0
2656,5531.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2657,5533.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2658,5538.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2659,5539.jpg,0,0,0,0,0,0,0,0,0,0,0,1
2660,5542.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2661,5543.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2662,5544.jpg,0,0,0,0,0,0,0,0,0,0,1,0
2663,5545.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2664,5546.jpg,0,0,0,0,1,0,0,0,0,0,0,0
2665,5550.jpg,0,1,0,0,0,0,0,0,0,0,0,0
2666,5551.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2667,5556.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2668,5557.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2669,5564.jpg,0,0,0,0,0,0,0,1,0,0,0,0
2670,5565.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2671,5569.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2672,5571.jpg,0,0,0,0,0,0,0,0,0,0,1,0
2673,5572.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2674,5575.jpg,0,0,0,0,0,0,0,0,0,0,1,0
2675,5576.jpg,0,0,0,0,0,0,0,0,1,0,0,0
2676,5585.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2677,5588.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2678,5589.jpg,0,1,0,0,0,0,0,0,0,0,0,0
2679,5594.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2680,5596.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2681,5598.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2682,5599.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2683,5600.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2684,5602.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2685,5604.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2686,5605.jpg,0,0,0,0,0,0,0,0,1,0,0,0
2687,5606.jpg,0,0,0,0,0,0,0,1,0,0,0,0
2688,5607.jpg,0,0,1,0,0,0,0,0,0,0,0,0
2689,5608.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2690,5611.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2691,5612.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2692,5614.jpg,0,0,0,0,1,0,0,0,0,0,0,0
2693,5617.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2694,5618.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2695,5619.jpg,0,0,0,0,0,0,0,0,1,0,0,0
2696,5620.jpg,0,0,0,0,1,0,0,0,0,0,0,0
2697,5621.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2698,5623.jpg,0,0,0,0,0,0,0,0,0,0,1,0
2699,5625.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2700,5630.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2701,5631.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2702,5632.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2703,5633.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2704,5634.jpg,0,0,0,0,0,0,0,0,1,0,0,0
2705,5635.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2706,5637.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2707,5638.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2708,5643.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2709,5644.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2710,5645.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2711,5647.jpg,0,0,0,0,0,0,0,0,0,0,1,0
2712,5648.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2713,5650.jpg,0,0,0,0,0,0,0,0,1,0,0,0
2714,5651.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2715,5652.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2716,5653.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2717,5655.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2718,5659.jpg,0,0,0,0,0,0,0,0,1,0,0,0
2719,5663.jpg,0,0,0,0,0,0,0,0,1,0,0,0
2720,5664.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2721,5666.jpg,0,0,0,0,1,0,0,0,0,0,0,0
2722,5671.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2723,5672.jpg,0,0,0,0,0,0,0,1,0,0,0,0
2724,5674.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2725,5675.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2726,5684.jpg,0,1,0,0,0,0,0,0,0,0,0,0
2727,5685.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2728,5688.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2729,5692.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2730,5694.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2731,5695.jpg,0,0,0,0,0,0,0,0,0,0,0,1
2732,5696.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2733,5700.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2734,5701.jpg,0,0,0,0,0,0,0,0,1,0,0,0
2735,5702.jpg,0,0,0,0,0,0,0,0,1,0,0,0
2736,5703.jpg,0,0,0,0,0,0,0,0,1,0,0,0
2737,5704.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2738,5705.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2739,5706.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2740,5707.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2741,5708.jpg,0,0,0,0,1,0,0,0,0,0,0,0
2742,5710.jpg,0,0,0,0,0,1,0,0,0,0,0,0
2743,5711.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2744,5712.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2745,5714.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2746,5715.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2747,5716.jpg,0,0,0,0,0,0,0,0,0,0,0,1
2748,5717.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2749,5719.jpg,0,0,0,0,0,0,0,0,1,0,0,0
2750,5721.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2751,5722.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2752,5724.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2753,5726.jpg,0,0,0,0,0,0,0,0,1,0,0,0
2754,5727.jpg,0,0,0,0,0,0,0,0,1,0,0,0
2755,5728.jpg,0,0,1,0,0,0,0,0,0,0,0,0
2756,5729.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2757,5734.jpg,0,1,0,0,0,0,0,0,0,0,0,0
2758,5735.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2759,5736.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2760,5737.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2761,5739.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2762,5740.jpg,0,0,0,0,0,0,0,0,0,0,0,1
2763,5742.jpg,0,0,1,0,0,0,0,0,0,0,0,0
2764,5743.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2765,5748.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2766,5750.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2767,5753.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2768,5754.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2769,5755.jpg,0,0,0,0,1,0,0,0,0,0,0,0
2770,5760.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2771,5762.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2772,5763.jpg,0,0,0,0,0,0,0,0,1,0,0,0
2773,5764.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2774,5765.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2775,5768.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2776,5769.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2777,5770.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2778,5773.jpg,0,0,0,0,0,1,0,0,0,0,0,0
2779,5774.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2780,5779.jpg,0,0,0,0,1,0,0,0,0,0,0,0
2781,5780.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2782,5781.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2783,5783.jpg,0,0,0,0,0,0,0,0,0,0,1,0
2784,5784.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2785,5789.jpg,0,0,0,0,0,0,0,0,0,0,1,0
2786,5790.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2787,5791.jpg,0,0,0,0,0,0,0,1,0,0,0,0
2788,5793.jpg,0,0,0,0,0,1,0,0,0,0,0,0
2789,5795.jpg,0,0,0,0,0,0,0,1,0,0,0,0
2790,5796.jpg,0,0,0,0,0,0,0,0,1,0,0,0
2791,5797.jpg,0,1,0,0,0,0,0,0,0,0,0,0
2792,5798.jpg,0,0,0,0,1,0,0,0,0,0,0,0
2793,5800.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2794,5801.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2795,5802.jpg,0,0,1,0,0,0,0,0,0,0,0,0
2796,5804.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2797,5805.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2798,5806.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2799,5810.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2800,5812.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2801,5813.jpg,0,0,0,0,0,0,0,0,1,0,0,0
2802,5814.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2803,5815.jpg,0,0,0,0,1,0,0,0,0,0,0,0
2804,5819.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2805,5820.jpg,0,0,0,0,0,0,0,1,0,0,0,0
2806,5821.jpg,0,0,0,0,0,0,0,1,0,0,0,0
2807,5822.jpg,0,0,0,0,0,0,0,0,1,0,0,0
2808,5824.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2809,5826.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2810,5828.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2811,5831.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2812,5833.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2813,5834.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2814,5835.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2815,5836.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2816,5838.jpg,0,0,0,0,1,0,0,0,0,0,0,0
2817,5839.jpg,0,1,0,0,0,0,0,0,0,0,0,0
2818,5840.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2819,5842.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2820,5843.jpg,0,0,0,0,0,0,0,0,0,0,1,0
2821,5848.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2822,5849.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2823,5853.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2824,5854.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2825,5855.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2826,5856.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2827,5859.jpg,0,0,0,0,0,0,0,0,1,0,0,0
2828,5861.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2829,5863.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2830,5864.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2831,5865.jpg,0,0,0,0,0,0,0,0,1,0,0,0
2832,5866.jpg,0,0,0,0,0,0,0,0,1,0,0,0
2833,5867.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2834,5868.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2835,5871.jpg,0,0,0,0,0,0,0,0,1,0,0,0
2836,5873.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2837,5875.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2838,5880.jpg,0,0,0,0,0,0,0,1,0,0,0,0
2839,5881.jpg,0,0,0,0,0,0,0,0,0,0,0,1
2840,5882.jpg,0,0,0,0,0,0,0,0,0,0,1,0
2841,5884.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2842,5889.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2843,5890.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2844,5891.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2845,5896.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2846,5898.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2847,5901.jpg,0,0,0,0,0,0,0,0,0,0,1,0
2848,5902.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2849,5904.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2850,5907.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2851,5908.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2852,5909.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2853,5910.jpg,0,0,0,0,0,0,0,0,1,0,0,0
2854,5912.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2855,5913.jpg,0,0,0,0,0,1,0,0,0,0,0,0
2856,5915.jpg,0,0,0,0,0,0,0,0,1,0,0,0
2857,5917.jpg,0,0,1,0,0,0,0,0,0,0,0,0
2858,5920.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2859,5922.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2860,5923.jpg,0,0,0,0,1,0,0,0,0,0,0,0
2861,5924.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2862,5929.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2863,5930.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2864,5931.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2865,5932.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2866,5933.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2867,5934.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2868,5937.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2869,5938.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2870,5941.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2871,5943.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2872,5946.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2873,5947.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2874,5950.jpg,0,0,0,0,0,1,0,0,0,0,0,0
2875,5952.jpg,0,0,0,0,0,1,0,0,0,0,0,0
2876,5953.jpg,0,0,1,0,0,0,0,0,0,0,0,0
2877,5954.jpg,0,0,0,0,0,0,0,0,0,0,1,0
2878,5956.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2879,5958.jpg,0,0,0,0,0,0,0,1,0,0,0,0
2880,5959.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2881,5960.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2882,5966.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2883,5967.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2884,5974.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2885,5975.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2886,5976.jpg,0,0,0,0,0,0,0,0,1,0,0,0
2887,5977.jpg,0,0,0,0,0,0,0,0,1,0,0,0
2888,5978.jpg,0,0,0,0,0,0,0,0,0,0,0,1
2889,5984.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2890,5988.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2891,5991.jpg,0,0,0,0,0,0,0,1,0,0,0,0
2892,5992.jpg,0,0,0,0,0,1,0,0,0,0,0,0
2893,5994.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2894,5995.jpg,0,0,0,0,0,0,0,0,0,0,0,1
2895,5996.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2896,5997.jpg,0,1,0,0,0,0,0,0,0,0,0,0
2897,6002.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2898,6004.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2899,6005.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2900,6007.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2901,6009.jpg,0,0,0,0,0,1,0,0,0,0,0,0
2902,6012.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2903,6018.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2904,6020.jpg,0,0,0,0,1,0,0,0,0,0,0,0
2905,6022.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2906,6024.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2907,6027.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2908,6031.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2909,6035.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2910,6036.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2911,6039.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2912,6043.jpg,0,0,1,0,0,0,0,0,0,0,0,0
2913,6046.jpg,0,0,0,0,0,1,0,0,0,0,0,0
2914,6047.jpg,0,0,0,0,1,0,0,0,0,0,0,0
2915,6048.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2916,6049.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2917,6053.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2918,6054.jpg,0,0,0,0,0,1,0,0,0,0,0,0
2919,6059.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2920,6061.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2921,6062.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2922,6064.jpg,0,0,0,0,0,0,0,1,0,0,0,0
2923,6070.jpg,0,0,0,0,0,1,0,0,0,0,0,0
2924,6071.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2925,6073.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2926,6074.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2927,6075.jpg,0,0,0,0,0,1,0,0,0,0,0,0
2928,6076.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2929,6083.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2930,6087.jpg,0,0,0,0,0,0,0,0,1,0,0,0
2931,6089.jpg,0,0,1,0,0,0,0,0,0,0,0,0
2932,6090.jpg,0,0,0,0,0,0,0,0,0,0,1,0
2933,6091.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2934,6092.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2935,6094.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2936,6096.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2937,6099.jpg,0,0,0,0,0,1,0,0,0,0,0,0
2938,6100.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2939,6102.jpg,0,1,0,0,0,0,0,0,0,0,0,0
2940,6103.jpg,0,0,0,0,0,0,0,0,1,0,0,0
2941,6105.jpg,0,0,0,0,0,1,0,0,0,0,0,0
2942,6106.jpg,0,0,0,0,0,0,0,0,0,0,0,1
2943,6108.jpg,0,1,0,0,0,0,0,0,0,0,0,0
2944,6110.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2945,6115.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2946,6116.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2947,6118.jpg,0,1,0,0,0,0,0,0,0,0,0,0
2948,6119.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2949,6121.jpg,0,0,0,0,0,0,0,0,0,0,1,0
2950,6124.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2951,6125.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2952,6131.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2953,6133.jpg,0,1,0,0,0,0,0,0,0,0,0,0
2954,6134.jpg,0,0,0,0,0,0,0,0,1,0,0,0
2955,6136.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2956,6139.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2957,6141.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2958,6143.jpg,0,0,0,0,0,1,0,0,0,0,0,0
2959,6146.jpg,0,0,0,0,0,0,0,0,1,0,0,0
2960,6147.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2961,6149.jpg,0,0,0,0,0,0,0,1,0,0,0,0
2962,6151.jpg,0,1,0,0,0,0,0,0,0,0,0,0
2963,6152.jpg,0,0,0,0,1,0,0,0,0,0,0,0
2964,6154.jpg,0,0,0,0,0,0,0,0,1,0,0,0
2965,6156.jpg,0,1,0,0,0,0,0,0,0,0,0,0
2966,6157.jpg,0,0,0,0,0,1,0,0,0,0,0,0
2967,6160.jpg,0,0,0,0,0,0,0,0,0,0,1,0
2968,6161.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2969,6162.jpg,0,0,0,0,1,0,0,0,0,0,0,0
2970,6163.jpg,0,1,0,0,0,0,0,0,0,0,0,0
2971,6164.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2972,6165.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2973,6168.jpg,0,0,0,0,0,0,0,0,1,0,0,0
2974,6173.jpg,0,0,0,0,0,0,0,0,1,0,0,0
2975,6174.jpg,0,0,1,0,0,0,0,0,0,0,0,0
2976,6176.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2977,6180.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2978,6182.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2979,6185.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2980,6187.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2981,6188.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2982,6189.jpg,0,1,0,0,0,0,0,0,0,0,0,0
2983,6191.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2984,6192.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2985,6193.jpg,0,0,0,0,0,0,0,0,1,0,0,0
2986,6194.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2987,6195.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2988,6197.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2989,6198.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2990,6200.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2991,6201.jpg,1,0,0,0,0,0,0,0,0,0,0,0
2992,6202.jpg,0,0,0,0,0,0,0,0,0,1,0,0
2993,6207.jpg,0,0,0,1,0,0,0,0,0,0,0,0
2994,6208.jpg,0,1,0,0,0,0,0,0,0,0,0,0
2995,6211.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2996,6212.jpg,0,1,0,0,0,0,0,0,0,0,0,0
2997,6215.jpg,0,0,0,0,0,0,0,0,1,0,0,0
2998,6218.jpg,0,0,0,0,0,0,1,0,0,0,0,0
2999,6221.jpg,0,0,0,1,0,0,0,0,0,0,0,0
